Address,Owner,DeFi,Inc. Eligible,Balance,Voting %,Blocks (All time),Ⱥ Payouts (All),Blocks (Last 100K),Ⱥ Payouts (100K),Blocks (Last 1M),Ⱥ Payouts (1M),Update Round,First Valid,Last Valid,Est. Expiration,Key Dilution
R3BLHXWE4RSKRRXPMOQHN36RZVN6ZBMAU2BEWZMQXZI4YARXGBFDKET6TI,,No,true,69462.756707,0.003581870927536714,313,3000.588319,4,36.719295,8,73.451679,55788103,55616878,61191071,2026-05-18T20:17:35.000Z,2361
6NN7C4USGPWKE5OJZO4X5IN3SVLFYH6P5TESEISOAFKQFHPZA7VYHBSEFE,,No,true,69416.449617,0.0035794830865227244,304,2922.620519,7,64.293197,43,394.310682,55803879,55768445,58555541,2026-02-21T05:35:47.000Z,1670
ZBD7KFGYTXL4Q7HPDK7JDCWNPCA3UGIS7PYVQ2MFBCUCYUSH62F4FZIQJA,,No,true,69364.807349,0.0035768201352211868,215,2046.170966,3,27.45451,37,340.903324,55783103,54479959,57479959,2026-01-16T21:15:46.000Z,1733
OJCKSYX7BHPO422UUO3SPC2456KOYZ623MHLA4M4M6VEUOWSB4LKLK6JAI,,No,true,69343.030911,0.003575697225710029,328,2866.466942,1,9.15367,25,229.589249,55795250,54442172,57442172,2026-01-15T15:27:34.000Z,1733
J62IXMLXYRPFE3ZPHQGNUZI6R6O5GOCAQEKVZLOKVMPQZZNCZTL6NHIEB4,,No,true,69224.249361,0.00356957221425292,24,220.25536,6,54.92854,24,220.25536,55779103,54981802,60000000,2026-04-09T16:52:15.000Z,2241
LOTHH7GFQKO7XL2J6G74THXMMNP7U2EYTNMTVXPE6LC7CJBXCFEGSCEKHU,,No,true,69178.57797,0.003567217153276387,347,3313.402251,3,27.59301,7,64.485015,55786103,55616546,61190739,2026-05-18T20:01:52.000Z,2361
AOXNAOLBQKPVD4NVG53VJB62EGBZ62ALE24ZG2IEO3YA7JICEWIPSAJIPI,,No,true,69102.222465,0.003563279855413728,408,3833.680354,2,18.31884,25,229.33137,55803852,53587293,56384415,2025-12-11T21:11:05.000Z,1673
7JWJTKWGACSPB2YUVKTWHRCKQ3IQHUWAZISGEGQAAWFM6J3YSJOKIE4W6Q,,No,true,69057.277313,0.0035609622432008757,343,3303.705098,2,18.29584,20,183.349399,55807103,52933021,55933021,2025-11-27T01:09:40.000Z,1733
E7GNPRGPV46DSYTS6ACLRR6JPIJGTGKY24ESABZ2ZXJGWT7GQS4LWR5RUQ,,No,true,68916.780984,0.0035537175017001394,256,2458.955627,4,36.605201,37,338.797588,55794363,54281655,57058797,2026-01-03T01:05:01.000Z,1667
CQISLXVMF7PCXLOOPDKCQ542SPPYMVIRJEEDMZTXANA5UDFG7HW5ZK63AA,,No,true,67763.27362,0.0034942364979553705,125,1167.889513,1,9.227712,33,302.969943,55804103,54229062,57006204,2026-01-01T07:36:09.000Z,1667
73C6PQVLAPE6M2GFV3ZKXJRHCNZ4P75GY3LMTHJ7MS2MALZJ6RRJKNWHBU,,No,true,67737.246322,0.003492894391387073,342,3303.350216,4,36.651847,32,293.860726,55807103,55403384,58403384,2026-02-16T05:35:13.000Z,1733
GOSHZU5LGCNWRQJS65BYLQJGN5MSQFMMCSF223KBVQDTA5MFL5LGTEV3P4,,No,true,67160.422047,0.0034631502493623757,114,1055.403249,7,64.04419,46,422.072614,55790275,52844806,56547663,2025-12-17T05:56:31.000Z,1925
SL47R43M4H345XTDXGZLFPLKHA2XM2223IYQ4NZQDO4J3VAALDQG7JE5MQ,,No,true,67081.263397,0.003459068406364206,268,2542.614978,6,55.32552,44,404.892799,55805673,53827838,56827838,2025-12-26T10:55:18.000Z,1733
APHH3Z7T5XPM5AWSBFWFBPKP3KX4M7PCNF24KQ7RBTMN6FOOLXUWRJFHG4,,No,true,67058.898704,0.00345791516328176,318,2667.657629,2,18.333144,32,293.249898,55804275,54977210,57977210,2026-02-02T05:27:18.000Z,1733
KNBGWW27HDP6DDSSDRFCL7E33PSS4ZKMEZ2YJATJPNSVUYRLS2NZTA7ZBM,,No,true,66938.095005,0.0034516858790163488,125,1162.081411,3,27.477025,46,423.011359,55806756,55541304,58541304,2026-02-20T18:22:03.000Z,1733
6MRHM6U6PODMGCA643ILZIVVXOG5NDCUIMNRWWN5CM3SMKRDM64IDNTQGM,,No,true,66248.488609,0.0034161260881532427,233,2204.202508,3,27.47051,41,377.175797,55797103,54157695,56934837,2025-12-29T23:18:50.000Z,1667
OOIOPO2O26CJJ4JFNRZVIRWQ4DWZZ7D4IOO4ID6UJXDYMCSKJ7FJLY4YQA,,No,true,66203.258613,0.003413793787861614,64,590.283021,1,9.14417,39,357.967795,55784103,54172167,57172167,2026-01-06T18:30:03.000Z,1733
3NLVXFLHETWAKLF3RWBYWPI2FG3J3CFEJRRNL3SXCOQB2FMOMV3MCPGHRE,,No,true,66069.62031,0.0034069026828290262,364,3061.015639,0,0,29,267.443039,55742528,52863084,57000000,2026-01-01T02:42:33.000Z,2034
LW47GQ2AH52AUO2ECQM4QLXLH7JNYUHFAR576BMARS6454G5O7YFQWXQVE,,No,true,66047.463018,0.0034057601344504394,369,3336.738933,5,45.75035,42,385.999851,55786103,53384402,56384402,2025-12-11T21:10:28.000Z,1733
CPJLDLRZSSGB3YOUCD6R5DCZIX2DX7RSDQ7PKLPBZEXO53D4AMXCURJOOQ,,No,true,66023.128375,0.00340450531021907,22,201.347926,2,18.29384,22,201.347926,55804103,55230718,58007860,2026-02-03T05:37:45.000Z,1667
4YV3A2XMT2TGC6KOCSZV7EKDPBDX2Y7BI7PK2MRJIUNX6GU5BRDPAVORYI,,No,true,66005.00905,0.0034035709809968964,139,1302.11597,3,27.43626,31,285.703547,55798103,55641044,55857859,2025-11-24T13:52:45.000Z,466
CNVTLESFPG5FCM6XLO43VGBCFNC645ISZ4J7NNMDJQ373N5PQXBKFCTF7A,,No,true,65894.911611,0.0033978937687086804,311,2983.20738,4,36.614185,35,321.31193,55804103,55122485,56973913,2025-12-31T06:08:02.000Z,1361
RHDFUE25QYZGV775GN7O4XJXYK5APTXIV6NCGVRGIQEKWIPLL2OVNYI6C4,,No,true,65894.109835,0.0033978524248536287,532,3049.575988,2,18.29634,36,330.549457,55788103,54999528,57999528,2026-02-02T23:03:27.000Z,1733
U4SUPUDEVN4ATT6JC4EC2TK6O6GA7WA3UOMHDTDHLPDAC7WDBYUPPO6FV4,,No,true,65827.667501,0.0033944263030612535,181,1710.891508,3,27.47751,37,339.987638,55781103,55470757,58470757,2026-02-18T10:43:32.000Z,1733
32N4T2GOTTMUFU3742EMAIO2YLYD7XETYTHCYOIJGW32NV6OFVHXK54O2U,,No,true,65762.844511,0.003391083683298891,836,3189.52999,2,18.31434,27,247.815464,55806337,50604661,60604661,2026-04-29T13:46:46.000Z,3162
PABFT5GVA7PS77AQUWBJJLLC5SANELFMFIX4URXJMHATXE5O4BRZYPC23E,,No,true,65620.964007,0.003383767566338467,400,3435.735238,6,55.037957,38,350.793488,55800103,54457740,58241681,2026-02-10T22:02:55.000Z,1946
HLS3S42VRHUAFL5PWU2RXOJDYH46Z74MKWYPZCSKVR57TCQNDTDHBG47XU,,No,true,65614.864619,0.0033834530492995725,145,1344.839876,5,45.73936,55,507.061148,55806464,55679165,55895980,2025-11-25T19:56:46.000Z,466
5EYNZVFZJLPN5CLXSAZCXXPKX4WBNGWUHM27NCVW6BC3J3TBO7EGZXVNQQ,,No,true,65592.198372,0.0033822842564814565,133,1239.69912,3,27.548046,37,339.670059,55806197,54366814,57143956,2026-01-05T20:15:01.000Z,1667
ZNEE3LVW23V6EORQCOHBK2QHAOCJQDV2PAZHDM5ALI7M3KBEXH3UKZUCYY,,No,true,65324.406173,0.003368475459686,338,3244.963815,7,64.46722,31,285.220416,55792070,53587793,56364935,2025-12-11T05:49:14.000Z,1667
BRDRJKXECOZWO5L3HGYKZY4XOH6QBRUAVWTMFQNDCJAYKJJHISXUWIHO7A,,No,true,65183.484255,0.0033612087725421818,290,2704.365606,1,9.14417,31,284.598655,55805103,54226344,57226344,2026-01-08T13:13:53.000Z,1733
W566YXUHGQ2TGU4TR2YTI4PFR36P3ZLN3M2CENMIUQ7374FRQITJ55I3GE,,No,true,65066.303051,0.003355166283476685,180,1702.374435,5,45.75639,34,311.803245,55805046,52925143,55925143,2025-11-26T18:56:51.000Z,1733
VSEZ5ENN3B4LRVX5KMJTNQXBUK5TMPD6CGPFUFOR5I6ZTHUGSQJZKQZK6E,,No,true,65065.137832,0.0033551061985584037,239,2269.794794,5,45.805357,40,366.803178,55802103,54950620,57950620,2026-02-01T08:28:58.000Z,1733
LJNX3WO6PMFELWF7VMKUYP5S5WSLYPAHEVYFXLAEB3OYQKJIS34CK7FKCM,,No,true,64867.620757,0.003344921162689199,29,265.823363,4,36.61193,29,265.823363,55798666,55107171,58810028,2026-03-01T14:18:56.000Z,1925
UDXCG2K5LI4WPF2J57MGYK4LDSQCMET7EY4PME5PPLXDDY2QQU5UOL5BMY,,No,true,64778.898532,0.003340346170658659,573,3578.614356,4,36.632878,50,459.066229,55781103,54855379,57652501,2026-01-22T13:21:01.000Z,1673
TN53M3PDV6OIGTCFJ3EZRDCBKVIX2OT4J45KQHICAB32IB4ZLPJR56XFOE,,No,true,64700.830574,0.003336320569568396,327,3143.40504,2,18.28084,31,284.999389,55741103,53832631,56832631,2025-12-26T14:42:07.000Z,1733
X6POKQDFJW2JS3572HRYJTHA3APCIZEMX2RR3VKV4QMKQQHXPLWBINMEFU,,No,true,64447.253319,0.0033232447712467105,336,3231.297678,2,18.29384,29,266.538339,55783248,53354611,56131753,2025-12-03T13:54:18.000Z,1667
JTWEFJ7QDD4WFOKQQDEGWX52CM4QY3FWATVYVBHSZ4EHUJNBVEMZ2HCLNY,,No,true,64421.811251,0.0033219328422645364,283,2663.319257,3,27.475123,34,311.891716,55784218,54501877,57211284,2026-01-08T01:21:12.000Z,1647
HF7GS77C7ZMVCHTV3NNR6WJQX52ZTAY47HETPCKNLXHYX45UKK3IM2ZTYM,,No,true,64394.853187,0.0033205427404274968,189,1820.621796,1,9.15517,17,156.343846,55769162,54456223,57456223,2026-01-16T02:32:30.000Z,1733
UGKFYD2ERCDPBF62UMFNST6OTWKUCWGCCMW475GU5UERIMSMWXEJDOEL4U,,No,true,64177.871958,0.0033093540287664463,371,2158.725702,5,45.911461,35,321.349006,55781103,53860382,58860382,2026-03-03T06:01:51.000Z,2237
BV43ZYOSMSHYSHOJD6UPAHUCZSCPIUFV7GNWRVB3AVV4MNFFTRVSGJMVSY,,No,true,63985.468923,0.0032994327001278022,134,1266.702818,4,36.58868,29,266.857882,55805103,55235174,57982877,2026-02-02T09:55:28.000Z,1658
BOWYOQY7BAIMPF3VLA73YYGDIL2BLVHHEEG4M4QNF7RUU7HH5MNQHBAOXM,,No,true,63897.37139,0.0032948899205549813,181,1721.791575,2,18.420507,13,119.17703,55805103,54346902,57124044,2026-01-05T04:32:43.000Z,1667
FRRSKTV45E2KBQZAFCW5TLOSN24H6WIZQ2JW7VUJXYBJCAMV6KJ5RKJLHQ,,No,true,63800.30141,0.003289884473668311,443,3070.434642,6,55.047525,25,229.576136,55789662,51893332,57408225,2026-01-14T12:41:05.000Z,2349
TTEEMQACITJ4QVBGZ54GMBR3HJUPR6UO5DD32MIEEFDJFXKDTWUKNNC5DU,,No,true,63755.815151,0.0032875905244307492,209,1973.786682,3,27.44451,37,340.757062,55796696,55147683,58147683,2026-02-07T19:54:38.000Z,1733
USMZGQI3VN72X2GWRPECPYFPEUJLAZCGBP62MNXJL5EOWKAIEFSB2YOUKY,,No,true,63743.577654,0.003286959493691284,347,3070.723669,4,36.59268,38,348.890118,55801773,55728779,58525901,2026-02-20T06:13:07.000Z,1673
BQYPEW22EPE6HJOL4TBBZB62IDODZGXHR6Q4Z6VGMEXNBPXR2M7XEDLWIE,,No,true,63600.78734,0.003279596462065462,183,1718.401133,4,36.60643,34,311.523904,55805103,54589173,57589173,2026-01-20T11:24:08.000Z,1733
32TASAYEX45NFIM4RTH3N35ZQWUOMWHD3P7EAPCF6LUQGDUJFYBWWE64XY,,No,true,63315.516071,0.003264886351016995,152,1420.686444,5,45.734355,39,358.15909,55795409,53835918,56835918,2025-12-26T17:17:40.000Z,1733
FRIECO6NU7SRP36A5ONLAWR2EVSDDVMDJRFMKO7CXYIGZPL3EVL7GP264U,,No,true,63085.506429,0.0032530258247610608,245,2350.13136,2,18.31834,25,229.443894,55762103,54618848,57395990,2026-01-14T03:02:05.000Z,1667
VKZ6VZF2WHJDMLWWMJ6E3H4JNDRBJ65VNFR24S52SJ3NUCVJANYUZPRFLU,,No,true,63075.263773,0.0032524976586834906,221,2086.346713,0,0,29,266.894867,55802103,55141685,57918827,2026-01-31T07:24:25.000Z,1667
B4APGEXD2ARXIN56U3SGM54RCPOOTPUJJK7FE6QPAT4ECJ2ZYAEER3M7HY,,No,true,63069.544043,0.003252202718839874,250,2376.705107,1,9.14217,38,349.412847,55805103,54569448,57569448,2026-01-19T19:50:41.000Z,1733
YSTWY7KZ2PMSXJBSTSVBBPRJYUALNBRGST3FM774RWU3JUGIQQZ5JVUSJU,,No,true,63009.24425,0.0032490933392856727,263,2448.195845,3,27.43551,27,247.545917,55785300,55370939,58370939,2026-02-15T03:59:49.000Z,1733
DDBEL3JRLCT3BL5MBQTO74CIQWYBHU5BAD2USYIA3D5EHVJ2573R6YOVA4,,No,true,62898.317073,0.003243373341272263,55,415.856613,2,9.15467,26,147.04768,55794103,55774897,58552039,2026-02-21T02:50:04.000Z,1667
E35JOG2PKKPNVVC66ZUKUO2WG5ULJ2AENFFDUGDBEVNGHI6FBEVF6OPKAY,,No,true,62882.148166,0.0032425395860247183,215,1962.23607,5,45.880406,40,368.137315,55789629,55256712,58256712,2026-02-11T09:54:14.000Z,1733
KLTVZ7YRK7OXYG4KYEPFD7F33GIQIKQV4TBDVQAFVEX72CWHPOCWHTD7QY,,No,true,62738.991988,0.00323515768849597,309,2976.710997,2,18.356372,29,267.074988,55790103,55310747,58087889,2026-02-05T20:44:59.000Z,1667
UBTNN75XBLIAL5MDPCTSQWCY5M2OPBXF4OSDUYPVBZVN6GSNEP7GA42LUY,,No,true,62621.180802,0.003229082714192085,195,1844.832482,8,73.258265,38,349.408689,55781103,54413131,57190273,2026-01-07T08:46:53.000Z,1667
PHI6Q4ZXM6ZKASZ4MDIMRGATUWXBF2JSZAAVEXVDBEMS4POFNNAY5PETHA,,No,true,62583.76424,0.0032271533163105485,241,2284.992921,4,36.749788,37,340.570693,55800103,54563456,57340598,2026-01-12T07:20:45.000Z,1667
TTJZOE4IAGOZGLZ6GQWVDM3QNN4HV5KTJDE364RKE64BHAJNGX36TQXHK4,,No,true,62545.287286,0.003225169238951021,304,2914.466584,3,27.44252,40,367.469346,55768142,53023792,56023792,2025-11-30T00:45:14.000Z,1733
LLDLQGP5JI2OJCRXZJAMZRGU3XHTXQQZE2GIPHBYQW2A4CEGMIKF2LOHKQ,,No,true,62339.276474,0.0032145462206136753,180,1711.068448,6,54.959531,36,330.812427,55786103,53584181,56584181,2025-12-18T10:44:39.000Z,1733
2CS3FKBCOPYEVOXXVPARBNXHDPML6HGNAAOS6Z2PMR3IPU2AW23SJZERSY,,No,true,61998.778102,0.003196988305014603,313,3007.679696,7,64.16374,30,275.665768,55803691,53407477,57110334,2026-01-04T17:43:55.000Z,1925
PYC5NMR2N3YVVV4VROA4KFCREQDFUAFKRIRKGNEFKR5PXAXRSQDPVEFTZ4,,No,true,61910.705571,0.0031924468146785063,209,1914.21068,3,27.436015,22,201.994518,55800103,48640403,60000000,2026-04-09T16:52:15.000Z,10000
LFK3D4O2QO5ILX6W4KVGCVLK6ARB3V3ERRWME2CT6O53ZVYKZMZGA54AUI,,No,true,61824.10789,0.003187981375489642,192,1832.224434,2,18.27634,26,238.743169,55786103,54120390,57120390,2026-01-05T01:39:48.000Z,1733
BKWDMB6L6BNPXAGIYJXFKXEBTHHAJNM7BMNI225B2F67W6XDJJJTJSIIUM,,No,true,61730.113339,0.003183134514156541,219,2072.083983,3,27.43801,42,386.411312,55805105,54457683,57457683,2026-01-16T03:41:36.000Z,1733
PF7S3CFSWU5DWAVSENKVHLVCSEDG34TVSW6J3CODAP7LXZY7GEZ3LQ3LKU,,No,true,61693.435873,0.00318124322801431,368,2960.323865,1,9.14618,34,312.748623,55805374,53463731,56463731,2025-12-14T11:44:34.000Z,1733
RR4FHUPJE32YGJMS76VPI5MZ2VMCGKTPEGPYORGS3IXJ63U2CVNDUHQLS4,,No,true,61636.155724,0.0031782895574409766,207,1959.630159,3,27.49101,32,293.404422,55788103,48724246,60109083,2026-04-13T06:54:25.000Z,3375
LNGVGETPGNLR5Q4TUMKJQ55USH264KFNOOHSOGZYW5SKVAXDCNGDPNAMVI,,No,true,61539.099089,0.003173284798693819,210,2004.04925,5,45.7551,38,348.593039,55806913,52962333,55962333,2025-11-28T00:16:48.000Z,1733
IYTUS4I46KG4NFRUSDTTNOCFS4PNCZ6KUJCAZVMX234P4HBLYAJYHPIPK4,,No,true,61510.312885,0.0031718004281892525,427,4045.62627,1,9.13667,29,266.130292,55795103,54695610,57414491,2026-01-14T17:37:37.000Z,1649
6RYKSUHBNXV5IJCCGOCJDW3AB2BE7LUGSXYMFTI2JYWXAFJ27C5EXG63MI,,No,true,61463.516825,0.0031693873732691275,235,2236.941366,3,27.49651,32,293.612538,55797103,54800000,59800000,2026-04-03T03:07:36.000Z,2237
4CBUKVX4CJ66AGIH3P2SA74HKPLD5XJJ3RZ3IVZAODRTLTZW6PJZUKTENM,,No,true,61462.686371,0.003169344550623148,356,3050.68094,6,54.873525,33,302.636797,55805130,54351992,57351992,2026-01-12T16:19:57.000Z,1733
GUIH75ORXZSON6ND2ATOYKQJ2TFL2MYJQGSG3CG6DWG7TXU3XKSO6VL2DQ,,No,true,61202.341595,0.0031559197827547496,238,2269.965022,3,27.47051,40,367.324477,55773103,52317308,63308120,2026-07-27T10:03:11.000Z,3316
7W6QWJYSDELNAOVLCN33IBPRZM4RXGQJCKY4BOA26NUGZJLVIJIWBY2EVE,,No,true,61138.821321,0.0031526443379907383,324,2737.26862,2,18.340411,29,266.113762,55807104,55273514,58273514,2026-02-11T23:09:21.000Z,1733
G7GZLTTFSFGJR2JUARRURACKR375FN5KOLQ6RFBOTPNWS6RAKJO6KWJM4U,,No,true,60969.730211,0.003143925096778233,336,2924.278652,6,54.965802,30,275.265612,55787730,55060654,57798682,2026-01-27T08:38:46.000Z,1655
M2TVLTG4DWQLS724AWLSD6CI5HUJXKE2IGVBDV6C3RWU7OK6BT4SBQELT4,,No,true,60805.071534,0.0031354344154970286,176,1665.30829,3,27.47701,34,312.084102,55801103,55336064,57612820,2026-01-21T06:03:11.000Z,1509
DOY3HQ2HFJQPT2FNICQ2KOXJURI3IPFBNO7VUPG6EKVHYZXU3B3IIT2C4Y,,No,true,60726.060934,0.0031313602067480017,242,2328.903083,2,18.29484,19,174.157599,55794103,54673891,57673891,2026-01-23T06:13:15.000Z,1733
7ZB67I5CJM3Q23LQHCBKA2GKOAEHVJVTYW3XPNVPVHGTTQVXRU2XGNY3W4,,No,true,60617.427163,0.0031257584690033433,157,1076.389284,3,27.45451,25,229.896375,55807103,54852705,56678057,2025-12-21T12:47:10.000Z,1352
R4C33TOLUQEXSCTOI75S74E3M2RP36QT442EUMXMFYVHEL6E7IUM6MIEQI,,No,true,60485.84343,0.0031189733085790674,174,1639.773068,2,18.31284,30,275.429608,55788103,53820209,56820209,2025-12-26T04:54:16.000Z,1733
IZWR5CTY5F74LISGPAIHOVMO3UDJ7TLMS27XWDHWVAQF666ID6BM3DVMXU,,No,true,60446.402409,0.0031169395187732843,260,2497.153973,2,18.28434,38,348.778833,55807173,54742723,57873157,2026-01-29T19:23:10.000Z,1770
DTGI4AMC7UKJDYU5CSMOPGMJFPFZ5LBTDUBCLRDT7JJX6EADAQWF36TJXQ,,No,true,60424.498412,0.0031158100316384433,193,1825.39823,1,9.14417,28,257.27201,55797312,55409058,58186200,2026-02-09T02:17:23.000Z,1667
JF5TCBE5DPFO3XYHRO7WVWICRWEYOTJXYAQUJPPWHSGTOVNPSKZBAUB6WE,,No,true,60407.867922,0.0031149524747048343,248,2394.094255,4,36.620871,30,275.650568,55788310,54440000,57440000,2026-01-15T13:44:47.000Z,1732
HCW6SYN6MBSUUJTAEYQ2K5M2MEF5TBMOX4UMXMCSHGLYVTHPKKPANLQMME,,No,true,60225.732663,0.003105560607465196,86,814.344133,5,45.874971,28,256.873046,55805599,54177444,57828148,2026-01-28T07:53:12.000Z,1911
NWSIHJ4IYZT26EC7LMXT6KENBKXN6KYD54O2BYSODBNPQPRKT3TVDP7BSQ,,No,true,60158.7491,0.0031021065770133875,196,1790.293752,5,45.830365,32,293.964452,55804054,55124120,65124120,2026-09-25T02:22:11.000Z,3163
EL5YJI2LT5A75FB3NH6EDSEBZDQE3T6AEV3QKWVRAXLIENJNRHC7PHMP3Q,,No,true,60078.513221,0.0030979691863315334,209,1977.89234,2,18.40034,30,275.541248,55743801,55355127,58355127,2026-02-14T15:31:33.000Z,1733
V35ZSVAENN4RVBD6I5XMCZRBYQHC36NYRAH7MSPXTJJZCBJSMH5XUNJ62E,,No,true,60019.587398,0.003094930656012687,66,610.259621,3,27.438034,37,339.925056,55802103,54611642,56463070,2025-12-14T11:13:18.000Z,1361
PQSD4B726XB3DN6GFMEKGYZMRMAK7WHBETLLZ5W73ETTLA52JYKCSS2XXM,,No,true,60018.760113,0.0030948879967772807,346,3144.013101,5,45.917556,40,367.747347,55800103,53521461,56298603,2025-12-09T01:30:11.000Z,1667
A4W6RZSZZ7OKSYTHGCV6TQSRBSFBMMO24VDNGBY74OVUIZ3MO4DKNWRUD4,,No,true,59993.241094,0.0030935720997903398,160,1504.946905,3,27.495598,21,192.470287,55799103,53128110,56830967,2025-12-26T13:23:22.000Z,1925
3O4FMGXJMYCBSURTARAGI5ZN5LQRJGCBGZEAZTS3IPAF4TSTR5BSSDJW2E,,No,true,59991.296947,0.0030934718491819812,272,2587.833745,3,27.487245,28,257.360041,55788267,54036860,56804119,2025-12-25T16:12:50.000Z,1664
GLDVSGSNPRKYK2WEK5JMN6IVN6AIRUMB27JSD4MTXCJU2MHLAQC3NS44C4,,No,true,59951.91818,0.0030914412695251083,222,1885.274621,2,18.28434,29,266.14171,55773103,54938750,57938750,2026-01-31T23:07:15.000Z,1733
23UDRZIEEGWYFN6UVNAIRPNRHFQ5UVTBYBP5WZKPLB4THGCMUKMZWTOW5A,,No,true,59913.806878,0.0030894760471366534,293,2805.794775,1,9.15067,37,339.917436,55777232,50545066,56193122,2025-12-05T14:18:29.000Z,2377
6RC7CICJZIIXXQNBJVVNI6ILTMLIN2FXHXXTGN27O5MS4CNTCXGTNHZ2XE,,No,true,59843.891103,0.0030858708161651126,207,1978.179644,3,27.43476,25,229.203288,55797103,54194064,59612879,2026-03-27T23:32:26.000Z,2328
PFNFCHG4YWKTHWYDXUKIAUAJU2GRD5HG73MZKTHFQUZRT2CLYZMQVVR6UU,,No,true,59478.368184,0.003067022501197755,224,2121.989009,5,45.764378,35,321.100824,55800103,54500282,57500282,2026-01-17T13:17:31.000Z,1733
SJSPEBFPEE5W7G7NSJBDSTAKUFFA3KX4QG6US2JKMSLVAL4EZIJNOGK5UE,,No,true,59443.436229,0.003065221222930262,343,2942.982007,7,64.27494,35,321.452412,55777646,54506732,57506732,2026-01-17T18:22:45.000Z,1733
XGK55247MWLXJ3NPDKOAGUYOCL3JXP65PKZ2VWT63HABMLP73OJDLI7CPU,,No,true,59253.017816,0.003055402232007264,208,1825.603526,2,18.28534,28,258.092072,55761928,54993926,59993647,2026-04-09T11:51:37.000Z,2237
4X3H3G362HLWBZ7L2PVJ3KAK3C22RVG6DYLUAIUYR25EVB2AHNEHWO2ZWM,,No,true,58999.929874,0.003042351665278626,159,1504.351305,2,18.347892,25,229.387732,55798103,53502813,56502813,2025-12-15T18:34:04.000Z,1733
JAH3RARDX4XF2G5HB2WCH5QFEKICHAFHBVP2QADJCRXTGN27HJNWS3YBD4,,No,true,58782.822246,0.003031156435809691,188,1790.367156,2,18.30684,33,304.492105,55794551,54229391,57229391,2026-01-08T15:38:05.000Z,1733
DLU45D26I6AWBWXWH65IGF4CZBWD2TAMAVOCAHETSKQPUJCENNY6F5NXU4,,No,true,58729.920916,0.0030284285605433193,291,2668.550659,1,9.15217,36,330.515869,55794103,53812428,56812428,2025-12-25T22:46:03.000Z,1733
5G27JLRUPO7I55P4JBRRUDIKATFQGYMR5UDMOYESUL35USOKHA2DSUDGWI,,No,true,58727.276585,0.003028292204706311,90,834.495443,9,82.461718,34,311.75771,55806819,55563614,58340756,2026-02-14T04:11:28.000Z,1667
GGGSHHVZ2AOJE6KLO7TFCOGHOXV2PCXBR6IE4E4K3Q5EAAYI5CVPQRHUYA,,No,true,58338.160851,0.0030082273181234083,200,1889.630428,2,18.31334,32,294.705316,55802689,55796014,58583110,2026-02-22T03:20:26.000Z,1670
TRPKUDFVCTEOZCMMIPPM4HPPXKTSO7MCNSSZ6SYFIFIUD6JW2LCLUN4HXE,,No,true,58277.315655,0.003005089814676029,270,2601.652583,3,27.42951,26,238.965034,55784722,54721727,57721727,2026-01-24T19:57:01.000Z,1733
MNTP6GV7SY4HXHEL2SAQWHNYLFCPM67WSFDDUC353D46EM52JEH6ANA7NQ,,No,true,58241.867734,0.0030032619304443814,4,36.693878,4,36.693878,4,36.693878,55806550,55679623,61155679,2026-05-17T16:22:43.000Z,2341
3OZTTQVWL6DTK4ENPJOZJZX7TKAHLSWIJZNGHWZDCIMCIUBNZ2KLVYHM5A,,No,true,58165.789676,0.00299933893923165,169,1363.71103,2,18.334883,14,128.307577,55791731,54303518,57303518,2026-01-11T02:06:01.000Z,1733
LXGMJPBY4BDSHYRE4GKJADFJ6VGWLWHIS4WF57HUSMG3D6TTPB6KIWFGBQ,,No,true,57866.001101,0.002983880238308945,148,1402.515095,2,18.331424,23,211.102775,55786103,54021114,65125339,2026-09-25T03:19:52.000Z,3333
M5XMZC2RQB4JFUKERGZGNYZTHR2OLGJSMZLJKWQIYXTYEBWP434HJQGHLU,,No,true,57831.935099,0.002982123613205569,197,1854.476037,6,54.999779,41,378.174308,55801103,53003120,56705977,2025-12-22T10:48:26.000Z,1925
SYDK2EI4TQ34BDNQ3OGRURDKJHFHCLCS6KRIDNMIT7O3K3ESLHEBARHQ6A,,No,true,57397.709394,0.0029597326154614224,224,2123.037736,2,18.27834,33,303.280797,55793975,54477355,57254497,2026-01-09T11:26:11.000Z,1667
4BCSHY24YKJBQ424T5Z4SJLT3JQRAUZORW4XSAMH3AY7VWYL6KRJSXZOCM,,No,true,57388.974002,0.0029592821719701366,174,1642.915128,4,36.60569,27,247.572369,55798103,55613355,56539069,2025-12-16T23:09:49.000Z,963
3FXLX4X6WP3NVGOXXZDIFKO6HSPV25EV6AZ6H2T66WUID3PIH4AAXH5IXE,,No,true,57031.850942,0.0029408669986195797,95,888.153379,4,36.658301,19,174.123273,55782677,55313050,72090265,2027-05-12T00:42:40.000Z,4096
J5B6V65WGRD33SLRBHXTLE6S2WPZCI7SKUT5XH7HVZDN3RCPZOCVVEE6TE,,No,true,56939.461729,0.0029361029170922866,159,1510.215512,0,0,10,91.586231,55779103,54126716,64126716,2026-08-23T07:41:48.000Z,3163
G7C6BT6O22GMOQXQLSTNELEMGY3OR2HAPTMWGQRC4BMXXXGDFUEZJYI4XE,,No,true,56925.255451,0.0029353703654837844,300,2902.343931,3,27.52751,19,174.383555,55778885,54481180,57200061,2026-01-07T16:30:05.000Z,1649
