round,step,period,category,proposal_block_digest,proposal_encoding_digest,proposal_original_period,proposal_original_proposer,unique_senders,total_messages
55874496,1,0,on_time,7f8f6cde79d4b18b7820efd678dfdea082e6f9a8b7f9820abe0f002572b7da9c,c8a5a789cec30969bce05ac07505ac2718f3de4099289373096aa27efa6ab89e,0,KCI2PFDCR3GBWPKIOOPXZGZAEDSUDZWZTYE6ZTUCRZSAELU342N336FU3U,312,312
55874497,1,0,late,7f8f6cde79d4b18b7820efd678dfdea082e6f9a8b7f9820abe0f002572b7da9c,c8a5a789cec30969bce05ac07505ac2718f3de4099289373096aa27efa6ab89e,0,KCI2PFDCR3GBWPKIOOPXZGZAEDSUDZWZTYE6ZTUCRZSAELU342N336FU3U,338,338
55874497,2,0,late,7f8f6cde79d4b18b7820efd678dfdea082e6f9a8b7f9820abe0f002572b7da9c,c8a5a789cec30969bce05ac07505ac2718f3de4099289373096aa27efa6ab89e,0,KCI2PFDCR3GBWPKIOOPXZGZAEDSUDZWZTYE6ZTUCRZSAELU342N336FU3U,194,194
55874497,1,0,on_time,8a870b3075f1bed5a90d792cc4cff7ed5f82f318c90e09f07e9228125c0a9a64,db21728336c661941449d2bcd88d598dacdbf9b2fb67709d207ecb9c37f0c395,0,644QQ67PMAIWVZ4VKV6A5GNGWHF3YO5YCDRJA5ABS4ECQ75RZBEUGSDNTY,296,296
55874497,2,0,on_time,8a870b3075f1bed5a90d792cc4cff7ed5f82f318c90e09f07e9228125c0a9a64,db21728336c661941449d2bcd88d598dacdbf9b2fb67709d207ecb9c37f0c395,0,644QQ67PMAIWVZ4VKV6A5GNGWHF3YO5YCDRJA5ABS4ECQ75RZBEUGSDNTY,147,147
55874498,2,0,late,8a870b3075f1bed5a90d792cc4cff7ed5f82f318c90e09f07e9228125c0a9a64,db21728336c661941449d2bcd88d598dacdbf9b2fb67709d207ecb9c37f0c395,0,644QQ67PMAIWVZ4VKV6A5GNGWHF3YO5YCDRJA5ABS4ECQ75RZBEUGSDNTY,201,201
55874498,1,0,late,8a870b3075f1bed5a90d792cc4cff7ed5f82f318c90e09f07e9228125c0a9a64,db21728336c661941449d2bcd88d598dacdbf9b2fb67709d207ecb9c37f0c395,0,644QQ67PMAIWVZ4VKV6A5GNGWHF3YO5YCDRJA5ABS4ECQ75RZBEUGSDNTY,316,316
55874498,1,0,on_time,5a9b4804aada901ba711b663ec90bd19a1d9f5bb2bcf60fb1f3464dfe533a144,73eba5c6cc02db5ff8bd998ceb34c8df5e69c9512a1acf4ddfa79fbed08ff79f,0,7USALIOQHU2BUCTYP3ZZMUO634H6OWPERHZQQO6FVC7P5CYDWRXEW5VWZU,308,308
55874498,2,0,on_time,5a9b4804aada901ba711b663ec90bd19a1d9f5bb2bcf60fb1f3464dfe533a144,73eba5c6cc02db5ff8bd998ceb34c8df5e69c9512a1acf4ddfa79fbed08ff79f,0,7USALIOQHU2BUCTYP3ZZMUO634H6OWPERHZQQO6FVC7P5CYDWRXEW5VWZU,155,155
55874499,1,0,late,5a9b4804aada901ba711b663ec90bd19a1d9f5bb2bcf60fb1f3464dfe533a144,73eba5c6cc02db5ff8bd998ceb34c8df5e69c9512a1acf4ddfa79fbed08ff79f,0,7USALIOQHU2BUCTYP3ZZMUO634H6OWPERHZQQO6FVC7P5CYDWRXEW5VWZU,331,331
55874499,1,0,on_time,66bb4f3c0dc18b5c6b0fdb2494f12c58da361009ef1413a1cc755ad14eb8c9ca,b51b17fc06adf36fb922371881214bf45c00960db5773991365d2882d5c092a7,0,TBN2J7U3J5D4I7R2EK7XIBFNTEGVLHNORAXQ6YBJY5IVNY5IIKOXSJRYCE,292,292
55874499,2,0,on_time,66bb4f3c0dc18b5c6b0fdb2494f12c58da361009ef1413a1cc755ad14eb8c9ca,b51b17fc06adf36fb922371881214bf45c00960db5773991365d2882d5c092a7,0,TBN2J7U3J5D4I7R2EK7XIBFNTEGVLHNORAXQ6YBJY5IVNY5IIKOXSJRYCE,141,141
55874499,2,0,late,5a9b4804aada901ba711b663ec90bd19a1d9f5bb2bcf60fb1f3464dfe533a144,73eba5c6cc02db5ff8bd998ceb34c8df5e69c9512a1acf4ddfa79fbed08ff79f,0,7USALIOQHU2BUCTYP3ZZMUO634H6OWPERHZQQO6FVC7P5CYDWRXEW5VWZU,199,199
55874500,2,0,late,66bb4f3c0dc18b5c6b0fdb2494f12c58da361009ef1413a1cc755ad14eb8c9ca,b51b17fc06adf36fb922371881214bf45c00960db5773991365d2882d5c092a7,0,TBN2J7U3J5D4I7R2EK7XIBFNTEGVLHNORAXQ6YBJY5IVNY5IIKOXSJRYCE,206,206
55874500,1,0,late,66bb4f3c0dc18b5c6b0fdb2494f12c58da361009ef1413a1cc755ad14eb8c9ca,b51b17fc06adf36fb922371881214bf45c00960db5773991365d2882d5c092a7,0,TBN2J7U3J5D4I7R2EK7XIBFNTEGVLHNORAXQ6YBJY5IVNY5IIKOXSJRYCE,316,316
55874500,1,0,on_time,1430aa1109f3579441a2551f37f2e572d961d21a34f2206128c6692958c5845d,5c0a4990ebf64484ec81c078be9e4b41ae02d970fb923ae8941f7a0eaff38a10,0,VVU2LEKHHCF2PACOOIMSH6WY6AM5XMFWZRGWVHR65CILVVS6F4PHNIH35Y,342,342
55874500,2,0,on_time,1430aa1109f3579441a2551f37f2e572d961d21a34f2206128c6692958c5845d,5c0a4990ebf64484ec81c078be9e4b41ae02d970fb923ae8941f7a0eaff38a10,0,VVU2LEKHHCF2PACOOIMSH6WY6AM5XMFWZRGWVHR65CILVVS6F4PHNIH35Y,134,134
55874501,2,0,late,1430aa1109f3579441a2551f37f2e572d961d21a34f2206128c6692958c5845d,5c0a4990ebf64484ec81c078be9e4b41ae02d970fb923ae8941f7a0eaff38a10,0,VVU2LEKHHCF2PACOOIMSH6WY6AM5XMFWZRGWVHR65CILVVS6F4PHNIH35Y,175,175
55874501,1,0,on_time,a28e9dba699beac9a376ea0f268ddcb619122823fbbdb0a56600c56bead5a736,f1b3a69ce0719bf4aca9138ab6e249a576c4ad7db0fd371cf09c946087305a33,0,FTG3T4W7FY4X2EDHMZ6Y5DFQTXIOFAMITRYYDASQIXXS6W3AEH7ZOSSGBA,310,310
55874501,2,0,on_time,a28e9dba699beac9a376ea0f268ddcb619122823fbbdb0a56600c56bead5a736,f1b3a69ce0719bf4aca9138ab6e249a576c4ad7db0fd371cf09c946087305a33,0,FTG3T4W7FY4X2EDHMZ6Y5DFQTXIOFAMITRYYDASQIXXS6W3AEH7ZOSSGBA,163,163
55874501,1,0,late,1430aa1109f3579441a2551f37f2e572d961d21a34f2206128c6692958c5845d,5c0a4990ebf64484ec81c078be9e4b41ae02d970fb923ae8941f7a0eaff38a10,0,VVU2LEKHHCF2PACOOIMSH6WY6AM5XMFWZRGWVHR65CILVVS6F4PHNIH35Y,353,353
55874502,2,0,on_time,c866869fecf30da70f3d95605af56ae7f5108d42b478ec17f71ce98491cb3d39,ccf6fe60e177e558550d6e9f6165aed4fee7fa922c005eeb4b738d56b6d3df80,0,NRDDQ7MFRTUTMDAP4CBXDQ2IVP5VSLKDASADLLANYLFIKR7NQOGOUINYM4,131,131
55874502,2,0,late,a28e9dba699beac9a376ea0f268ddcb619122823fbbdb0a56600c56bead5a736,f1b3a69ce0719bf4aca9138ab6e249a576c4ad7db0fd371cf09c946087305a33,0,FTG3T4W7FY4X2EDHMZ6Y5DFQTXIOFAMITRYYDASQIXXS6W3AEH7ZOSSGBA,198,198
55874502,1,0,late,a28e9dba699beac9a376ea0f268ddcb619122823fbbdb0a56600c56bead5a736,f1b3a69ce0719bf4aca9138ab6e249a576c4ad7db0fd371cf09c946087305a33,0,FTG3T4W7FY4X2EDHMZ6Y5DFQTXIOFAMITRYYDASQIXXS6W3AEH7ZOSSGBA,329,329
55874502,1,0,on_time,c866869fecf30da70f3d95605af56ae7f5108d42b478ec17f71ce98491cb3d39,ccf6fe60e177e558550d6e9f6165aed4fee7fa922c005eeb4b738d56b6d3df80,0,NRDDQ7MFRTUTMDAP4CBXDQ2IVP5VSLKDASADLLANYLFIKR7NQOGOUINYM4,322,322
55874503,2,0,late,c866869fecf30da70f3d95605af56ae7f5108d42b478ec17f71ce98491cb3d39,ccf6fe60e177e558550d6e9f6165aed4fee7fa922c005eeb4b738d56b6d3df80,0,NRDDQ7MFRTUTMDAP4CBXDQ2IVP5VSLKDASADLLANYLFIKR7NQOGOUINYM4,194,194
55874503,1,0,late,c866869fecf30da70f3d95605af56ae7f5108d42b478ec17f71ce98491cb3d39,ccf6fe60e177e558550d6e9f6165aed4fee7fa922c005eeb4b738d56b6d3df80,0,NRDDQ7MFRTUTMDAP4CBXDQ2IVP5VSLKDASADLLANYLFIKR7NQOGOUINYM4,339,339
55874503,1,0,on_time,296cac0db0e1f376bcb5d683054bed74df7c43ed49683894db8a1275dd6e4280,0aa7ce38584f042fc3c675cc85a7e0be36ab3b9dddbbb25ee99ccfe16db2ca12,0,TBN2J7U3J5D4I7R2EK7XIBFNTEGVLHNORAXQ6YBJY5IVNY5IIKOXSJRYCE,316,316
55874503,2,0,on_time,296cac0db0e1f376bcb5d683054bed74df7c43ed49683894db8a1275dd6e4280,0aa7ce38584f042fc3c675cc85a7e0be36ab3b9dddbbb25ee99ccfe16db2ca12,0,TBN2J7U3J5D4I7R2EK7XIBFNTEGVLHNORAXQ6YBJY5IVNY5IIKOXSJRYCE,133,133
55874504,2,0,late,296cac0db0e1f376bcb5d683054bed74df7c43ed49683894db8a1275dd6e4280,0aa7ce38584f042fc3c675cc85a7e0be36ab3b9dddbbb25ee99ccfe16db2ca12,0,TBN2J7U3J5D4I7R2EK7XIBFNTEGVLHNORAXQ6YBJY5IVNY5IIKOXSJRYCE,190,190
55874504,1,0,on_time,78d55deb2f9f67e913de1b96202ad2d7110103c466e89d5c529c184ffc4f4f08,10c374112376231c6f90cf462f212203e78c0442175aa3c23d0582cff7829da4,0,L5BLJ4FNK6FNM7V5NUVT5QI6NQAERLLHYT24XH6RS2DUC4WDHPM5LOLGBY,332,332
55874504,2,0,on_time,78d55deb2f9f67e913de1b96202ad2d7110103c466e89d5c529c184ffc4f4f08,10c374112376231c6f90cf462f212203e78c0442175aa3c23d0582cff7829da4,0,L5BLJ4FNK6FNM7V5NUVT5QI6NQAERLLHYT24XH6RS2DUC4WDHPM5LOLGBY,157,157
55874504,1,0,late,296cac0db0e1f376bcb5d683054bed74df7c43ed49683894db8a1275dd6e4280,0aa7ce38584f042fc3c675cc85a7e0be36ab3b9dddbbb25ee99ccfe16db2ca12,0,TBN2J7U3J5D4I7R2EK7XIBFNTEGVLHNORAXQ6YBJY5IVNY5IIKOXSJRYCE,340,340
55874505,2,0,late,78d55deb2f9f67e913de1b96202ad2d7110103c466e89d5c529c184ffc4f4f08,10c374112376231c6f90cf462f212203e78c0442175aa3c23d0582cff7829da4,0,L5BLJ4FNK6FNM7V5NUVT5QI6NQAERLLHYT24XH6RS2DUC4WDHPM5LOLGBY,198,198
55874505,1,0,late,78d55deb2f9f67e913de1b96202ad2d7110103c466e89d5c529c184ffc4f4f08,10c374112376231c6f90cf462f212203e78c0442175aa3c23d0582cff7829da4,0,L5BLJ4FNK6FNM7V5NUVT5QI6NQAERLLHYT24XH6RS2DUC4WDHPM5LOLGBY,338,338
55874505,1,0,on_time,211e0dbbe5efbdb25952d822e936d0d1ed4f118945d2c30984ba4d10b3047fb3,941f85b32b97a6ce1a879de584972b8d20097676859e03c3cdbfa10f6811f145,0,GJGK42UVZK4IDKN5MGP53A6FJEHRI52PI4E3BBJZRZCQZ666BKYILYXI2E,322,322
55874505,2,0,on_time,211e0dbbe5efbdb25952d822e936d0d1ed4f118945d2c30984ba4d10b3047fb3,941f85b32b97a6ce1a879de584972b8d20097676859e03c3cdbfa10f6811f145,0,GJGK42UVZK4IDKN5MGP53A6FJEHRI52PI4E3BBJZRZCQZ666BKYILYXI2E,141,141
55874506,1,0,late,211e0dbbe5efbdb25952d822e936d0d1ed4f118945d2c30984ba4d10b3047fb3,941f85b32b97a6ce1a879de584972b8d20097676859e03c3cdbfa10f6811f145,0,GJGK42UVZK4IDKN5MGP53A6FJEHRI52PI4E3BBJZRZCQZ666BKYILYXI2E,340,340
55874506,2,0,late,211e0dbbe5efbdb25952d822e936d0d1ed4f118945d2c30984ba4d10b3047fb3,941f85b32b97a6ce1a879de584972b8d20097676859e03c3cdbfa10f6811f145,0,GJGK42UVZK4IDKN5MGP53A6FJEHRI52PI4E3BBJZRZCQZ666BKYILYXI2E,184,184
55874506,1,0,on_time,89082c74d5376c6003ff7484a3e14dbebb50ce9a82e8d92d4a0d8891467a3f6e,0d029023ad12cbbc37534ca2fdd7c222876251de159f0edb0c38f6e63f5fd29b,0,TBN2J7U3J5D4I7R2EK7XIBFNTEGVLHNORAXQ6YBJY5IVNY5IIKOXSJRYCE,303,303
55874506,2,0,on_time,89082c74d5376c6003ff7484a3e14dbebb50ce9a82e8d92d4a0d8891467a3f6e,0d029023ad12cbbc37534ca2fdd7c222876251de159f0edb0c38f6e63f5fd29b,0,TBN2J7U3J5D4I7R2EK7XIBFNTEGVLHNORAXQ6YBJY5IVNY5IIKOXSJRYCE,146,146
55874507,2,0,late,89082c74d5376c6003ff7484a3e14dbebb50ce9a82e8d92d4a0d8891467a3f6e,0d029023ad12cbbc37534ca2fdd7c222876251de159f0edb0c38f6e63f5fd29b,0,TBN2J7U3J5D4I7R2EK7XIBFNTEGVLHNORAXQ6YBJY5IVNY5IIKOXSJRYCE,195,195
55874507,1,0,late,89082c74d5376c6003ff7484a3e14dbebb50ce9a82e8d92d4a0d8891467a3f6e,0d029023ad12cbbc37534ca2fdd7c222876251de159f0edb0c38f6e63f5fd29b,0,TBN2J7U3J5D4I7R2EK7XIBFNTEGVLHNORAXQ6YBJY5IVNY5IIKOXSJRYCE,329,329
55874507,1,0,on_time,fa1ac977660353165f1f48b8737fb092003b336f89b355f496de355255fd14d1,e9868fae8d9559fbf497404d0e3a995332dc90159ce234a1b3f54954749dd5f4,0,62UUOSMOMD6XOSRROCIIMVVF2VX6N4CMVLCUFUVWV4Q4T4BHD7ETFNWMOI,296,296
55874507,2,0,on_time,fa1ac977660353165f1f48b8737fb092003b336f89b355f496de355255fd14d1,e9868fae8d9559fbf497404d0e3a995332dc90159ce234a1b3f54954749dd5f4,0,62UUOSMOMD6XOSRROCIIMVVF2VX6N4CMVLCUFUVWV4Q4T4BHD7ETFNWMOI,132,132
55874508,1,0,on_time,90db314eaa20bb8e5e1d53f1bea80480ef8ac1f4b2d86e7816eb2f2252185cf7,46f6c8e694f511645e3d6e9fc8bf64d44161f323c0610ab9e09b6b369c701a5d,0,F4M4ECEE6RIZB2QDM6CM46MMK5KD2F3FTVANKXZMH5TDBIEXAG2FOAK3II,316,316
55874508,2,0,on_time,90db314eaa20bb8e5e1d53f1bea80480ef8ac1f4b2d86e7816eb2f2252185cf7,46f6c8e694f511645e3d6e9fc8bf64d44161f323c0610ab9e09b6b369c701a5d,0,F4M4ECEE6RIZB2QDM6CM46MMK5KD2F3FTVANKXZMH5TDBIEXAG2FOAK3II,124,124
55874508,2,0,late,fa1ac977660353165f1f48b8737fb092003b336f89b355f496de355255fd14d1,e9868fae8d9559fbf497404d0e3a995332dc90159ce234a1b3f54954749dd5f4,0,62UUOSMOMD6XOSRROCIIMVVF2VX6N4CMVLCUFUVWV4Q4T4BHD7ETFNWMOI,193,193
55874508,1,0,late,fa1ac977660353165f1f48b8737fb092003b336f89b355f496de355255fd14d1,e9868fae8d9559fbf497404d0e3a995332dc90159ce234a1b3f54954749dd5f4,0,62UUOSMOMD6XOSRROCIIMVVF2VX6N4CMVLCUFUVWV4Q4T4BHD7ETFNWMOI,320,320
55874509,1,0,late,90db314eaa20bb8e5e1d53f1bea80480ef8ac1f4b2d86e7816eb2f2252185cf7,46f6c8e694f511645e3d6e9fc8bf64d44161f323c0610ab9e09b6b369c701a5d,0,F4M4ECEE6RIZB2QDM6CM46MMK5KD2F3FTVANKXZMH5TDBIEXAG2FOAK3II,339,339
55874509,2,0,late,90db314eaa20bb8e5e1d53f1bea80480ef8ac1f4b2d86e7816eb2f2252185cf7,46f6c8e694f511645e3d6e9fc8bf64d44161f323c0610ab9e09b6b369c701a5d,0,F4M4ECEE6RIZB2QDM6CM46MMK5KD2F3FTVANKXZMH5TDBIEXAG2FOAK3II,189,189
55874509,1,0,on_time,264a9321db64465f04ddda9f1841dd52186663c29f2800d1d0a5049cd0b73eb6,6fc84ccf1ce9aaaf5bdbd88e9237e20087168d8761d107a1ffb6b85de46ab184,0,644QQ67PMAIWVZ4VKV6A5GNGWHF3YO5YCDRJA5ABS4ECQ75RZBEUGSDNTY,311,311
55874509,2,0,on_time,264a9321db64465f04ddda9f1841dd52186663c29f2800d1d0a5049cd0b73eb6,6fc84ccf1ce9aaaf5bdbd88e9237e20087168d8761d107a1ffb6b85de46ab184,0,644QQ67PMAIWVZ4VKV6A5GNGWHF3YO5YCDRJA5ABS4ECQ75RZBEUGSDNTY,145,145
55874510,2,0,late,264a9321db64465f04ddda9f1841dd52186663c29f2800d1d0a5049cd0b73eb6,6fc84ccf1ce9aaaf5bdbd88e9237e20087168d8761d107a1ffb6b85de46ab184,0,644QQ67PMAIWVZ4VKV6A5GNGWHF3YO5YCDRJA5ABS4ECQ75RZBEUGSDNTY,185,185
55874510,1,0,late,264a9321db64465f04ddda9f1841dd52186663c29f2800d1d0a5049cd0b73eb6,6fc84ccf1ce9aaaf5bdbd88e9237e20087168d8761d107a1ffb6b85de46ab184,0,644QQ67PMAIWVZ4VKV6A5GNGWHF3YO5YCDRJA5ABS4ECQ75RZBEUGSDNTY,334,334
55874510,1,0,on_time,9bce598a4b8d2b3ce01f7aff203f89ac96c5c855dcb0987359cbfdf336061d20,ed50e2dfbaf565d4f325ac662c8ce63aea8ede22955f94ca342d6fcb4fdadccb,0,3YIIMZRD4UVBXWQKCROQW5KRWGS6KPK6F6C2B6GYGANPMBLGJ5HYOQVP4E,318,318
55874510,2,0,on_time,9bce598a4b8d2b3ce01f7aff203f89ac96c5c855dcb0987359cbfdf336061d20,ed50e2dfbaf565d4f325ac662c8ce63aea8ede22955f94ca342d6fcb4fdadccb,0,3YIIMZRD4UVBXWQKCROQW5KRWGS6KPK6F6C2B6GYGANPMBLGJ5HYOQVP4E,161,161
55874511,2,0,late,9bce598a4b8d2b3ce01f7aff203f89ac96c5c855dcb0987359cbfdf336061d20,ed50e2dfbaf565d4f325ac662c8ce63aea8ede22955f94ca342d6fcb4fdadccb,0,3YIIMZRD4UVBXWQKCROQW5KRWGS6KPK6F6C2B6GYGANPMBLGJ5HYOQVP4E,206,206
55874511,1,0,late,9bce598a4b8d2b3ce01f7aff203f89ac96c5c855dcb0987359cbfdf336061d20,ed50e2dfbaf565d4f325ac662c8ce63aea8ede22955f94ca342d6fcb4fdadccb,0,3YIIMZRD4UVBXWQKCROQW5KRWGS6KPK6F6C2B6GYGANPMBLGJ5HYOQVP4E,337,337
55874511,1,0,on_time,82b382f73fec8ed1684d1b8d44ded24efc11f3f89865b5ea6b37091f9184f36a,cfba5ae582788854b0c9e10203aa3a5dc5e741b0eec27817c8a663c7b456317f,0,JQTMUMGTJCHZKOVFN6KKQLZPVFZ236LUKA7G3BPGUO47BBEFKMSN2QGKDM,320,320
55874511,2,0,on_time,82b382f73fec8ed1684d1b8d44ded24efc11f3f89865b5ea6b37091f9184f36a,cfba5ae582788854b0c9e10203aa3a5dc5e741b0eec27817c8a663c7b456317f,0,JQTMUMGTJCHZKOVFN6KKQLZPVFZ236LUKA7G3BPGUO47BBEFKMSN2QGKDM,141,141
55874512,2,0,late,82b382f73fec8ed1684d1b8d44ded24efc11f3f89865b5ea6b37091f9184f36a,cfba5ae582788854b0c9e10203aa3a5dc5e741b0eec27817c8a663c7b456317f,0,JQTMUMGTJCHZKOVFN6KKQLZPVFZ236LUKA7G3BPGUO47BBEFKMSN2QGKDM,184,184
55874512,1,0,late,82b382f73fec8ed1684d1b8d44ded24efc11f3f89865b5ea6b37091f9184f36a,cfba5ae582788854b0c9e10203aa3a5dc5e741b0eec27817c8a663c7b456317f,0,JQTMUMGTJCHZKOVFN6KKQLZPVFZ236LUKA7G3BPGUO47BBEFKMSN2QGKDM,336,336
55874512,1,0,on_time,d6d405837d8f2e4ad2af78a1f8729cc68a0e03eec3c981b4c2e3726592add0fa,1d0b15e056d8f6e505bc07fe748c71e5b0bcf3fb3b0912c5706d52f3278d56f8,0,XBYLS2E6YI6XXL5BWCAMOA4GTWHXWENZMX5UHXMRNWWUQ7BXCY5WC5TEPA,318,318
55874512,2,0,on_time,d6d405837d8f2e4ad2af78a1f8729cc68a0e03eec3c981b4c2e3726592add0fa,1d0b15e056d8f6e505bc07fe748c71e5b0bcf3fb3b0912c5706d52f3278d56f8,0,XBYLS2E6YI6XXL5BWCAMOA4GTWHXWENZMX5UHXMRNWWUQ7BXCY5WC5TEPA,143,143
55874513,1,0,late,d6d405837d8f2e4ad2af78a1f8729cc68a0e03eec3c981b4c2e3726592add0fa,1d0b15e056d8f6e505bc07fe748c71e5b0bcf3fb3b0912c5706d52f3278d56f8,0,XBYLS2E6YI6XXL5BWCAMOA4GTWHXWENZMX5UHXMRNWWUQ7BXCY5WC5TEPA,343,343
55874513,1,0,on_time,e2e52e6b82b185f35fbf22a68076cefe763457fbb68c24dd412a9489bfc59d2b,94d7741549bbd7e6909beaf51a20768373e3c844536fc02d7ffcd8ff731f16ab,0,3IIDP7SY277HC7IL7HACK5H73PBSIWGQKNBDFAFMUKW24MDFCPXPTZRBXY,310,310
55874513,2,0,on_time,e2e52e6b82b185f35fbf22a68076cefe763457fbb68c24dd412a9489bfc59d2b,94d7741549bbd7e6909beaf51a20768373e3c844536fc02d7ffcd8ff731f16ab,0,3IIDP7SY277HC7IL7HACK5H73PBSIWGQKNBDFAFMUKW24MDFCPXPTZRBXY,172,172
55874513,2,0,late,d6d405837d8f2e4ad2af78a1f8729cc68a0e03eec3c981b4c2e3726592add0fa,1d0b15e056d8f6e505bc07fe748c71e5b0bcf3fb3b0912c5706d52f3278d56f8,0,XBYLS2E6YI6XXL5BWCAMOA4GTWHXWENZMX5UHXMRNWWUQ7BXCY5WC5TEPA,194,194
55874514,2,0,on_time,fb158e1ac189299e1d873efe918f18a5c7abf71198f83d86ee15d24886f700ae,9baa0a81e6c35e1b8e9841a1a1c43b2a0ac54e6472355d387faa3eefd9f290ba,0,QNGQXHUFFMY6KOXBBJFYQHV6BN52YUANDRHPV4EMNANJJRPGMSR6M3GXQE,124,124
55874514,2,0,late,e2e52e6b82b185f35fbf22a68076cefe763457fbb68c24dd412a9489bfc59d2b,94d7741549bbd7e6909beaf51a20768373e3c844536fc02d7ffcd8ff731f16ab,0,3IIDP7SY277HC7IL7HACK5H73PBSIWGQKNBDFAFMUKW24MDFCPXPTZRBXY,220,220
55874514,1,0,late,e2e52e6b82b185f35fbf22a68076cefe763457fbb68c24dd412a9489bfc59d2b,94d7741549bbd7e6909beaf51a20768373e3c844536fc02d7ffcd8ff731f16ab,0,3IIDP7SY277HC7IL7HACK5H73PBSIWGQKNBDFAFMUKW24MDFCPXPTZRBXY,323,323
55874514,1,0,on_time,fb158e1ac189299e1d873efe918f18a5c7abf71198f83d86ee15d24886f700ae,9baa0a81e6c35e1b8e9841a1a1c43b2a0ac54e6472355d387faa3eefd9f290ba,0,QNGQXHUFFMY6KOXBBJFYQHV6BN52YUANDRHPV4EMNANJJRPGMSR6M3GXQE,308,308
55874515,2,0,late,fb158e1ac189299e1d873efe918f18a5c7abf71198f83d86ee15d24886f700ae,9baa0a81e6c35e1b8e9841a1a1c43b2a0ac54e6472355d387faa3eefd9f290ba,0,QNGQXHUFFMY6KOXBBJFYQHV6BN52YUANDRHPV4EMNANJJRPGMSR6M3GXQE,190,190
55874515,1,0,late,fb158e1ac189299e1d873efe918f18a5c7abf71198f83d86ee15d24886f700ae,9baa0a81e6c35e1b8e9841a1a1c43b2a0ac54e6472355d387faa3eefd9f290ba,0,QNGQXHUFFMY6KOXBBJFYQHV6BN52YUANDRHPV4EMNANJJRPGMSR6M3GXQE,325,325
55874515,1,0,on_time,d0f8204e2b9acb5bea1aa5646a22e2c858ce085460f9b2a68e26e2c1878345c5,52b1dc96052bd37d76d2d5a464a4260b3d773f0a6ab20492431337dde1f65c88,0,2R5FTTVDIAQ55I5SPW5BE6R2SVYY45O5W64XGIVBLHQYWMZARRXTO4VIHQ,311,311
55874515,2,0,on_time,d0f8204e2b9acb5bea1aa5646a22e2c858ce085460f9b2a68e26e2c1878345c5,52b1dc96052bd37d76d2d5a464a4260b3d773f0a6ab20492431337dde1f65c88,0,2R5FTTVDIAQ55I5SPW5BE6R2SVYY45O5W64XGIVBLHQYWMZARRXTO4VIHQ,160,160
55874516,1,0,on_time,a9610db5f2b141225354bc05ba0025c4b36e4518320c1b3ed54227466c1b4ce8,96bad5ea111cc4f288d3722e7082b4caf1a17ff4d4be23b8e119421aedd38294,0,D6CCE7DL3GSVOCQDPWMNR5V7JEKGXOJACCU4A4K76DLJHZ4H47WRVBPUNY,311,311
55874516,2,0,on_time,a9610db5f2b141225354bc05ba0025c4b36e4518320c1b3ed54227466c1b4ce8,96bad5ea111cc4f288d3722e7082b4caf1a17ff4d4be23b8e119421aedd38294,0,D6CCE7DL3GSVOCQDPWMNR5V7JEKGXOJACCU4A4K76DLJHZ4H47WRVBPUNY,133,133
55874516,1,0,late,d0f8204e2b9acb5bea1aa5646a22e2c858ce085460f9b2a68e26e2c1878345c5,52b1dc96052bd37d76d2d5a464a4260b3d773f0a6ab20492431337dde1f65c88,0,2R5FTTVDIAQ55I5SPW5BE6R2SVYY45O5W64XGIVBLHQYWMZARRXTO4VIHQ,320,320
55874516,2,0,late,d0f8204e2b9acb5bea1aa5646a22e2c858ce085460f9b2a68e26e2c1878345c5,52b1dc96052bd37d76d2d5a464a4260b3d773f0a6ab20492431337dde1f65c88,0,2R5FTTVDIAQ55I5SPW5BE6R2SVYY45O5W64XGIVBLHQYWMZARRXTO4VIHQ,212,212
55874517,1,0,late,a9610db5f2b141225354bc05ba0025c4b36e4518320c1b3ed54227466c1b4ce8,96bad5ea111cc4f288d3722e7082b4caf1a17ff4d4be23b8e119421aedd38294,0,D6CCE7DL3GSVOCQDPWMNR5V7JEKGXOJACCU4A4K76DLJHZ4H47WRVBPUNY,335,335
55874517,2,0,late,a9610db5f2b141225354bc05ba0025c4b36e4518320c1b3ed54227466c1b4ce8,96bad5ea111cc4f288d3722e7082b4caf1a17ff4d4be23b8e119421aedd38294,0,D6CCE7DL3GSVOCQDPWMNR5V7JEKGXOJACCU4A4K76DLJHZ4H47WRVBPUNY,210,210
55874517,1,0,on_time,4f0cf400840c1d4fad6c15ac41c1c44abf18cdcc2b91aeafe99e5baf50d7652d,efa71df1d878d6b3c1f9c8b65116054cb0b4e4d385a0275e418cf7bfb1a39505,0,EP2YRTCL3SAA7HYG7KKWUC6ZH36SLYIKOX4FORKXZLUUQASP5JDJP4UU5A,322,322
55874517,2,0,on_time,4f0cf400840c1d4fad6c15ac41c1c44abf18cdcc2b91aeafe99e5baf50d7652d,efa71df1d878d6b3c1f9c8b65116054cb0b4e4d385a0275e418cf7bfb1a39505,0,EP2YRTCL3SAA7HYG7KKWUC6ZH36SLYIKOX4FORKXZLUUQASP5JDJP4UU5A,153,153
55874518,2,0,late,4f0cf400840c1d4fad6c15ac41c1c44abf18cdcc2b91aeafe99e5baf50d7652d,efa71df1d878d6b3c1f9c8b65116054cb0b4e4d385a0275e418cf7bfb1a39505,0,EP2YRTCL3SAA7HYG7KKWUC6ZH36SLYIKOX4FORKXZLUUQASP5JDJP4UU5A,203,203
